"id","name","combat_level","wiki_url"
5689,"Undead Lumberjack",55,"https://oldschool.runescape.wiki/w/Undead_Lumberjack#Level_55"
5697,"Undead Lumberjack",60,"https://oldschool.runescape.wiki/w/Undead_Lumberjack#Level_60"
5705,"Undead Lumberjack",64,"https://oldschool.runescape.wiki/w/Undead_Lumberjack#Level_64"
5713,"Undead Lumberjack",70,"https://oldschool.runescape.wiki/w/Undead_Lumberjack#Level_70"
5739,"Penance Fighter",30,"https://oldschool.runescape.wiki/w/Penance_Fighter#Wave_1"
5740,"Penance Fighter",32,"https://oldschool.runescape.wiki/w/Penance_Fighter#Wave_2"
5741,"Penance Fighter",37,"https://oldschool.runescape.wiki/w/Penance_Fighter#Wave_3"
5742,"Penance Fighter",42,"https://oldschool.runescape.wiki/w/Penance_Fighter#Wave_4"
5743,"Penance Fighter",47,"https://oldschool.runescape.wiki/w/Penance_Fighter#Wave_5"
5744,"Penance Fighter",56,"https://oldschool.runescape.wiki/w/Penance_Fighter#Wave_6"
5745,"Penance Fighter",61,"https://oldschool.runescape.wiki/w/Penance_Fighter#Wave_7/10"
5746,"Penance Fighter",68,"https://oldschool.runescape.wiki/w/Penance_Fighter#Wave_8"
5747,"Penance Fighter",77,"https://oldschool.runescape.wiki/w/Penance_Fighter#Wave_9"
5757,"Penance Ranger",21,"https://oldschool.runescape.wiki/w/Penance_Ranger#Wave_1"
5758,"Penance Ranger",25,"https://oldschool.runescape.wiki/w/Penance_Ranger#Wave_2"
5759,"Penance Ranger",32,"https://oldschool.runescape.wiki/w/Penance_Ranger#Wave_3"
5760,"Penance Ranger",38,"https://oldschool.runescape.wiki/w/Penance_Ranger#Wave_4"
5761,"Penance Ranger",43,"https://oldschool.runescape.wiki/w/Penance_Ranger#Wave_5"
5762,"Penance Ranger",51,"https://oldschool.runescape.wiki/w/Penance_Ranger#Wave_6"
5763,"Penance Ranger",57,"https://oldschool.runescape.wiki/w/Penance_Ranger#Wave_7/10"
5764,"Penance Ranger",64,"https://oldschool.runescape.wiki/w/Penance_Ranger#Wave_8"
5765,"Penance Ranger",72,"https://oldschool.runescape.wiki/w/Penance_Ranger#Wave_9"
5779,"Giant Mole",230,"https://oldschool.runescape.wiki/w/Giant_Mole#Normal"
5816,"Yak",22,"https://oldschool.runescape.wiki/w/Yak"
5826,"Ice troll grunt",102,"https://oldschool.runescape.wiki/w/Ice_troll_grunt#Ice_Troll_Caves"
5842,"Cow",2,"https://oldschool.runescape.wiki/w/Cow#Zanaris"
5848,"Tanglefoot",111,"https://oldschool.runescape.wiki/w/Tanglefoot#Normal"
5853,"Baby tanglefoot",45,"https://oldschool.runescape.wiki/w/Baby_tanglefoot#Tan"
5854,"Baby tanglefoot",45,"https://oldschool.runescape.wiki/w/Baby_tanglefoot#Brown"
5862,"Cerberus",318,"https://oldschool.runescape.wiki/w/Cerberus"
5872,"Baby green dragon",48,"https://oldschool.runescape.wiki/w/Baby_green_dragon#2"
5873,"Baby green dragon",48,"https://oldschool.runescape.wiki/w/Baby_green_dragon#3"
5886,"Abyssal Sire",350,"https://oldschool.runescape.wiki/w/Abyssal_Sire#Phase_1"
5890,"Abyssal Sire",350,"https://oldschool.runescape.wiki/w/Abyssal_Sire#Phase_2"
5891,"Abyssal Sire",350,"https://oldschool.runescape.wiki/w/Abyssal_Sire#Phase_3_(stage_1)"
5908,"Abyssal Sire",350,"https://oldschool.runescape.wiki/w/Abyssal_Sire#Phase_3_(stage_2)"
5916,"Spawn",60,"https://oldschool.runescape.wiki/w/Spawn"
5918,"Scion",100,"https://oldschool.runescape.wiki/w/Scion"
5935,"Sand Crab",15,"https://oldschool.runescape.wiki/w/Sand_Crab#Active"
5938,"Wallasalki",98,"https://oldschool.runescape.wiki/w/Wallasalki#1"
5939,"Wallasalki",98,"https://oldschool.runescape.wiki/w/Wallasalki#2"
5940,"Giant Rock Crab",137,"https://oldschool.runescape.wiki/w/Giant_Rock_Crab#2"
5944,"Rock lobster",127,"https://oldschool.runescape.wiki/w/Rock_lobster"
5947,"Spinolyp",76,"https://oldschool.runescape.wiki/w/Spinolyp#Spinolyp_(1)"
5961,"Spinolyp",76,"https://oldschool.runescape.wiki/w/Spinolyp#Spinolyp_(2)"
5966,"Gnome troop",3,"https://oldschool.runescape.wiki/w/Gnome_troop#Level_3"
5968,"Gnome",3,"https://oldschool.runescape.wiki/w/Gnome#Level_3"
5969,"Gnome",1,"https://oldschool.runescape.wiki/w/Gnome#Level_1"
6046,"Black Guard",48,"https://oldschool.runescape.wiki/w/Black_Guard#Level_48"
6050,"Black Guard Berserker",66,"https://oldschool.runescape.wiki/w/Black_Guard_Berserker#Red"
6051,"Black Guard Berserker",66,"https://oldschool.runescape.wiki/w/Black_Guard_Berserker#Blue"
6052,"Black Guard Berserker",66,"https://oldschool.runescape.wiki/w/Black_Guard_Berserker#Green"
6056,"Guard",37,"https://oldschool.runescape.wiki/w/Guard_(Ranging_Guild)"
6075,"Tortoise",79,"https://oldschool.runescape.wiki/w/Tortoise#No_riders"
6076,"Tortoise",92,"https://oldschool.runescape.wiki/w/Tortoise#With_riders"
6077,"Gnome child",1,"https://oldschool.runescape.wiki/w/Gnome_child#Normal"
6078,"Gnome child",1,"https://oldschool.runescape.wiki/w/Gnome_child#Blue"
6079,"Gnome child",1,"https://oldschool.runescape.wiki/w/Gnome_child#Green"
6081,"Gnome guard",23,"https://oldschool.runescape.wiki/w/Gnome_guard#Halberd"
6082,"Gnome guard",23,"https://oldschool.runescape.wiki/w/Gnome_guard#Sword"
6086,"Gnome woman",1,"https://oldschool.runescape.wiki/w/Gnome_woman#1"
6087,"Gnome woman",1,"https://oldschool.runescape.wiki/w/Gnome_woman#2"
6097,"Gnome Archer",5,"https://oldschool.runescape.wiki/w/Gnome_Archer"
6098,"Gnome Driver",5,"https://oldschool.runescape.wiki/w/Gnome_Driver"
6102,"Bush snake",35,"https://oldschool.runescape.wiki/w/Bush_snake#1"
6103,"Bush snake",35,"https://oldschool.runescape.wiki/w/Bush_snake#2"
6118,"Elvarg (hard)",214,"https://oldschool.runescape.wiki/w/Elvarg#Hard"
6143,"Urium Shadow",140,"https://oldschool.runescape.wiki/w/Urium_Shade#Shadow"
6272,"Large mosquito",13,"https://oldschool.runescape.wiki/w/Large_mosquito"
6273,"Mosquito swarm",17,"https://oldschool.runescape.wiki/w/Mosquito_swarm#Level_17"
6291,"Tanglefoot (hard)",199,"https://oldschool.runescape.wiki/w/Tanglefoot#Hard"
6292,"Chronozon (hard)",297,"https://oldschool.runescape.wiki/w/Chronozon#Hard"
6293,"Bouncer (hard)",244,"https://oldschool.runescape.wiki/w/Bouncer#Hard"
6297,"Glod (hard)",276,"https://oldschool.runescape.wiki/w/Glod#Hard"
6300,"Dagannoth mother (hard)",201,"https://oldschool.runescape.wiki/w/Dagannoth_mother#Hard"
6306,"Evil Chicken (hard)",286,"https://oldschool.runescape.wiki/w/Evil_Chicken_(Recipe_for_Disaster)#Hard"
6307,"Culinaromancer (hard)",209,"https://oldschool.runescape.wiki/w/Culinaromancer#Hard"
6310,"Karamel (hard)",186,"https://oldschool.runescape.wiki/w/Karamel#Hard"
6311,"Dessourt (hard)",217,"https://oldschool.runescape.wiki/w/Dessourt#Hard"
6320,"Me (hard)",201,"https://oldschool.runescape.wiki/w/Me#NMZ_(hard)"
6321,"Jungle Demon (hard)",327,"https://oldschool.runescape.wiki/w/Jungle_Demon#Hard"
6322,"The Kendal (hard)",210,"https://oldschool.runescape.wiki/w/The_Kendal#Hard"
6323,"Giant Roc (hard)",257,"https://oldschool.runescape.wiki/w/Giant_Roc#Hard"
6324,"Slagilith (hard)",202,"https://oldschool.runescape.wiki/w/Slagilith#Hard"
6326,"Skeleton Hellhound (hard)",198,"https://oldschool.runescape.wiki/w/Skeleton_Hellhound#Hard"
6327,"Agrith Naar (hard)",196,"https://oldschool.runescape.wiki/w/Agrith_Naar#Hard"
6329,"Khazard warlord (hard)",192,"https://oldschool.runescape.wiki/w/Khazard_warlord#Hard"
6330,"Dad (hard)",201,"https://oldschool.runescape.wiki/w/Dad#Hard"
6337,"Nazastarool (hard)",176,"https://oldschool.runescape.wiki/w/Nazastarool#Zombie_(hard)"
6338,"Nazastarool (hard)",153,"https://oldschool.runescape.wiki/w/Nazastarool#Skeleton_(hard)"
6339,"Nazastarool (hard)",181,"https://oldschool.runescape.wiki/w/Nazastarool#Ghost_(hard)"
6340,"Cow (hard)",170,"https://oldschool.runescape.wiki/w/Cow_(Nightmare_Zone)#Hard"
6349,"Elvarg",83,"https://oldschool.runescape.wiki/w/Elvarg#Normal"
6360,"Black Knight Titan",120,"https://oldschool.runescape.wiki/w/Black_Knight_Titan#Nightmare_Zone"
6369,"Agrith-Na-Na",146,"https://oldschool.runescape.wiki/w/Agrith-Na-Na#Nightmare_Zone"
6381,"Me",79,"https://oldschool.runescape.wiki/w/Me#NMZ"
6390,"Khazard warlord",112,"https://oldschool.runescape.wiki/w/Khazard_warlord#Normal"
6392,"Arrg",113,"https://oldschool.runescape.wiki/w/Arrg#Nightmare_Zone"
6401,"Cow",2,"https://oldschool.runescape.wiki/w/Cow_(Nightmare_Zone)#Normal"
6402,"Mosquito swarm",20,"https://oldschool.runescape.wiki/w/Mosquito_swarm#Level_20"
6409,"Broodoo victim",60,"https://oldschool.runescape.wiki/w/Broodoo_victim#Green"
6411,"Broodoo victim",60,"https://oldschool.runescape.wiki/w/Broodoo_victim#Yellow"
6413,"Broodoo victim",60,"https://oldschool.runescape.wiki/w/Broodoo_victim#White"
6438,"Animated steel armour",53,"https://oldschool.runescape.wiki/w/Animated_steel_armour_(Tarn's_Lair)"
6441,"Skeleton",94,"https://oldschool.runescape.wiki/w/Skeleton_(mage)"
6470,"Animated spade",50,"https://oldschool.runescape.wiki/w/Animated_spade"
6473,"Terror dog",110,"https://oldschool.runescape.wiki/w/Terror_dog#Level_110"
6474,"Terror dog",100,"https://oldschool.runescape.wiki/w/Terror_dog#Level_100"
6492,"Kree'arra",580,"https://oldschool.runescape.wiki/w/Kree'arra#PvM_Arena"
6493,"Commander Zilyana",596,"https://oldschool.runescape.wiki/w/Commander_Zilyana#PvM_Arena"
6494,"General Graardor",624,"https://oldschool.runescape.wiki/w/General_Graardor#PvM_Arena"
6495,"K'ril Tsutsaroth",650,"https://oldschool.runescape.wiki/w/K'ril_Tsutsaroth#PvM_Arena"
6496,"Dagannoth Supreme",303,"https://oldschool.runescape.wiki/w/Dagannoth_Supreme#PvM_Arena"
6497,"Dagannoth Prime",303,"https://oldschool.runescape.wiki/w/Dagannoth_Prime#PvM_Arena"
6498,"Dagannoth Rex",303,"https://oldschool.runescape.wiki/w/Dagannoth_Rex#PvM_Arena"
6499,"Giant Mole",230,"https://oldschool.runescape.wiki/w/Giant_Mole#PvM_Arena"
6503,"Callisto",470,"https://oldschool.runescape.wiki/w/Callisto#Normal"
6504,"Venenatis",464,"https://oldschool.runescape.wiki/w/Venenatis#Normal"
6505,"Chaos Elemental",305,"https://oldschool.runescape.wiki/w/Chaos_Elemental#PvM_Arena"
6506,"TzTok-Jad",702,"https://oldschool.runescape.wiki/w/TzTok-Jad#PvM_Arena"
6574,"Gnome guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Gnome_guard"
6575,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Seers'_Village"
6576,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Catherby"
6579,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#East_Ardougne"
6580,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Yanille"
6581,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Falador"
6582,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Varrock"
6583,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Lumbridge"
6587,"Armadylean guard",97,"https://oldschool.runescape.wiki/w/Armadylean_guard"
6588,"Bandosian guard",125,"https://oldschool.runescape.wiki/w/Bandosian_guard"
6593,"Lava dragon",252,"https://oldschool.runescape.wiki/w/Lava_dragon"
6594,"Ent",101,"https://oldschool.runescape.wiki/w/Ent"
6603,"Rogue",135,"https://oldschool.runescape.wiki/w/Rogue#Level_135"
6604,"Mammoth",80,"https://oldschool.runescape.wiki/w/Mammoth"
6605,"Bandit",130,"https://oldschool.runescape.wiki/w/Bandit#Level_130"
6606,"Dark warrior",145,"https://oldschool.runescape.wiki/w/Dark_warrior#Level_145"
6607,"Elder Chaos druid",129,"https://oldschool.runescape.wiki/w/Elder_Chaos_druid"
6609,"Callisto",470,"https://oldschool.runescape.wiki/w/Callisto#PvM_Arena"
6610,"Venenatis",464,"https://oldschool.runescape.wiki/w/Venenatis#PvM_Arena"
6611,"Vet'ion",454,"https://oldschool.runescape.wiki/w/Vet'ion#Normal"
6612,"Vet'ion Reborn",454,"https://oldschool.runescape.wiki/w/Vet'ion#Reborn"
6613,"Skeleton Hellhound",214,"https://oldschool.runescape.wiki/w/Skeleton_Hellhound_(Vet'ion)"
6614,"Greater Skeleton Hellhound",281,"https://oldschool.runescape.wiki/w/Greater_Skeleton_Hellhound"
6615,"Scorpia",225,"https://oldschool.runescape.wiki/w/Scorpia"
6617,"Scorpia's guardian",47,"https://oldschool.runescape.wiki/w/Scorpia's_guardian"
6618,"Crazy archaeologist",204,"https://oldschool.runescape.wiki/w/Crazy_archaeologist"
6619,"Chaos Fanatic",202,"https://oldschool.runescape.wiki/w/Chaos_Fanatic"
6699,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Sophanem"
6700,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Fremennik_Isles"
6701,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Void_Knights'_Outpost"
6702,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Rellekka"
6716,"Chaotic death spawn",215,"https://oldschool.runescape.wiki/w/Chaotic_death_spawn#Melee"
6723,"Chaotic death spawn",215,"https://oldschool.runescape.wiki/w/Chaotic_death_spawn#Ranged"
6732,"River troll",14,"https://oldschool.runescape.wiki/w/River_troll#Level_14"
6733,"River troll",29,"https://oldschool.runescape.wiki/w/River_troll#Level_29"
6734,"River troll",49,"https://oldschool.runescape.wiki/w/River_troll#Level_49"
6735,"River troll",79,"https://oldschool.runescape.wiki/w/River_troll#Level_79"
6736,"River troll",120,"https://oldschool.runescape.wiki/w/River_troll#Level_120"
6737,"River troll",159,"https://oldschool.runescape.wiki/w/River_troll#Level_159"
6739,"Evil Chicken",159,"https://oldschool.runescape.wiki/w/Evil_Chicken"
6740,"Shade",159,"https://oldschool.runescape.wiki/w/Shade#Stronghold_of_Security"
6741,"Zombie",159,"https://oldschool.runescape.wiki/w/Zombie_(Sepulchre_of_Death)"
6762,"Pyrelord",60,"https://oldschool.runescape.wiki/w/Pyrelord#1"
6766,"Lizardman shaman",150,"https://oldschool.runescape.wiki/w/Lizardman_shaman#Standard"
6795,"Pyrelord",60,"https://oldschool.runescape.wiki/w/Pyrelord#2"
6803,"Maniacal monkey",48,"https://oldschool.runescape.wiki/w/Maniacal_monkey"
6896,"Gangster",45,"https://oldschool.runescape.wiki/w/Gangster#Level_45_(1)"
6897,"Gangster",45,"https://oldschool.runescape.wiki/w/Gangster#Level_45_(2)"
6898,"Gangster",50,"https://oldschool.runescape.wiki/w/Gangster#Level_50_(1)"
6899,"Gangster",50,"https://oldschool.runescape.wiki/w/Gangster#Level_50_(2)"
6900,"Gang boss",83,"https://oldschool.runescape.wiki/w/Gang_boss#Female"
6902,"Gang boss",76,"https://oldschool.runescape.wiki/w/Gang_boss#Male"
6914,"Lizardman",53,"https://oldschool.runescape.wiki/w/Lizardman#Level_53"
6916,"Lizardman",62,"https://oldschool.runescape.wiki/w/Lizardman#Level_62"
6918,"Lizardman brute",75,"https://oldschool.runescape.wiki/w/Lizardman_brute#Standard"
7095,"Tortured gorilla",142,"https://oldschool.runescape.wiki/w/Tortured_gorilla#Level_142"
7118,"Maniacal monkey",140,"https://oldschool.runescape.wiki/w/Maniacal_monkey"
7119,"Maniacal Monkey Archer",132,"https://oldschool.runescape.wiki/w/Maniacal_Monkey_Archer"
7144,"Demonic gorilla",275,"https://oldschool.runescape.wiki/w/Demonic_gorilla"
7150,"Tortured gorilla",141,"https://oldschool.runescape.wiki/w/Tortured_gorilla#Level_141"
7234,"Ent",86,"https://oldschool.runescape.wiki/w/Ent"
7238,"Forester",15,"https://oldschool.runescape.wiki/w/Forester#Normal"
7241,"Abyssal demon",124,"https://oldschool.runescape.wiki/w/Abyssal_demon#Catacombs_of_Kourend"
7242,"Black demon",184,"https://oldschool.runescape.wiki/w/Black_demon#Level_184"
7243,"Black demon",178,"https://oldschool.runescape.wiki/w/Black_demon#Level_178"
7244,"Greater demon",101,"https://oldschool.runescape.wiki/w/Greater_demon#Level_101"
7245,"Greater demon",100,"https://oldschool.runescape.wiki/w/Greater_demon#Level_100"
7246,"Greater demon",113,"https://oldschool.runescape.wiki/w/Greater_demon#Level_113"
7247,"Lesser demon",87,"https://oldschool.runescape.wiki/w/Lesser_demon#Level_87"
7248,"Lesser demon",94,"https://oldschool.runescape.wiki/w/Lesser_demon#Level_94"
7249,"Dust devil",110,"https://oldschool.runescape.wiki/w/Dust_devil#Level_110"
7250,"Dark beast",182,"https://oldschool.runescape.wiki/w/Dark_beast#Catacombs_of_Kourend"
7251,"Fire giant",109,"https://oldschool.runescape.wiki/w/Fire_giant#Level_109"
7252,"Fire giant",104,"https://oldschool.runescape.wiki/w/Fire_giant#Level_104"
7253,"Bronze dragon",143,"https://oldschool.runescape.wiki/w/Bronze_dragon#Catacombs_of_Kourend"
7254,"Iron dragon",215,"https://oldschool.runescape.wiki/w/Iron_dragon#Catacombs_of_Kourend"
7255,"Steel dragon",274,"https://oldschool.runescape.wiki/w/Steel_dragon#Catacombs_of_Kourend"
7257,"Ankou",95,"https://oldschool.runescape.wiki/w/Ankou#Level_95"
7258,"Shade",140,"https://oldschool.runescape.wiki/w/Shade#Catacombs_of_Kourend"
7259,"Dagannoth",74,"https://oldschool.runescape.wiki/w/Dagannoth#Level_74_(2)"
7260,"Dagannoth",92,"https://oldschool.runescape.wiki/w/Dagannoth#Level_92_(2)"
7261,"Hill Giant",28,"https://oldschool.runescape.wiki/w/Hill_Giant_(Dark)"
7266,"King Sand Crab",107,"https://oldschool.runescape.wiki/w/King_Sand_Crab#Active"
7268,"Possessed pickaxe",50,"https://oldschool.runescape.wiki/w/Possessed_pickaxe#Catacombs_of_Kourend"
7269,"Magic axe",42,"https://oldschool.runescape.wiki/w/Magic_axe#Catacombs_of_Kourend"
7270,"Cyclops",76,"https://oldschool.runescape.wiki/w/Cyclops#Level_76_(Catacombs)"
7271,"Cyclops",56,"https://oldschool.runescape.wiki/w/Cyclops#Level_56_(Catacombs)"
7272,"Twisted Banshee",89,"https://oldschool.runescape.wiki/w/Twisted_Banshee"
7273,"Brutal blue dragon",271,"https://oldschool.runescape.wiki/w/Brutal_blue_dragon"
7274,"Brutal red dragon",289,"https://oldschool.runescape.wiki/w/Brutal_red_dragon"
7275,"Brutal black dragon",318,"https://oldschool.runescape.wiki/w/Brutal_black_dragon"
7276,"Mutated Bloodveld",123,"https://oldschool.runescape.wiki/w/Mutated_Bloodveld"
7277,"Warped Jelly",112,"https://oldschool.runescape.wiki/w/Warped_Jelly"
7278,"Greater Nechryael",200,"https://oldschool.runescape.wiki/w/Greater_Nechryael"
7279,"Deviant spectre",169,"https://oldschool.runescape.wiki/w/Deviant_spectre"
7286,"Skotizo",321,"https://oldschool.runescape.wiki/w/Skotizo"
7307,"Ancient Wizard",98,"https://oldschool.runescape.wiki/w/Ancient_Wizard#Mage"
7308,"Ancient Wizard",98,"https://oldschool.runescape.wiki/w/Ancient_Wizard#Ranger"
7309,"Ancient Wizard",112,"https://oldschool.runescape.wiki/w/Ancient_Wizard#Melee"
7310,"Brassican Mage",140,"https://oldschool.runescape.wiki/w/Brassican_Mage"
7312,"Double agent",141,"https://oldschool.runescape.wiki/w/Double_agent#Level_141"
7388,"Crushing hand",45,"https://oldschool.runescape.wiki/w/Crushing_hand"
7389,"Chasm Crawler",68,"https://oldschool.runescape.wiki/w/Chasm_Crawler"
7390,"Screaming banshee",70,"https://oldschool.runescape.wiki/w/Screaming_banshee"
7391,"Screaming twisted banshee",144,"https://oldschool.runescape.wiki/w/Screaming_twisted_banshee"
7392,"Giant rockslug",86,"https://oldschool.runescape.wiki/w/Giant_rockslug"
7393,"Cockathrice",89,"https://oldschool.runescape.wiki/w/Cockathrice"
7394,"Flaming pyrelord",97,"https://oldschool.runescape.wiki/w/Flaming_pyrelord"
7395,"Monstrous basilisk",135,"https://oldschool.runescape.wiki/w/Monstrous_basilisk"
7396,"Malevolent Mage",162,"https://oldschool.runescape.wiki/w/Malevolent_Mage"
7397,"Insatiable Bloodveld",202,"https://oldschool.runescape.wiki/w/Insatiable_Bloodveld"
7398,"Insatiable mutated Bloodveld",278,"https://oldschool.runescape.wiki/w/Insatiable_mutated_Bloodveld"
7399,"Vitreous Jelly",206,"https://oldschool.runescape.wiki/w/Vitreous_Jelly"
7400,"Vitreous warped Jelly",241,"https://oldschool.runescape.wiki/w/Vitreous_warped_Jelly"
7401,"Cave abomination",206,"https://oldschool.runescape.wiki/w/Cave_abomination"
7402,"Abhorrent spectre",253,"https://oldschool.runescape.wiki/w/Abhorrent_spectre"
7403,"Repugnant spectre",335,"https://oldschool.runescape.wiki/w/Repugnant_spectre"
7404,"Choke devil",264,"https://oldschool.runescape.wiki/w/Choke_devil"
7405,"King kurask",295,"https://oldschool.runescape.wiki/w/King_kurask"
7406,"Nuclear smoke devil",280,"https://oldschool.runescape.wiki/w/Nuclear_smoke_devil"
7407,"Marble gargoyle",349,"https://oldschool.runescape.wiki/w/Marble_gargoyle"
7409,"Night beast",374,"https://oldschool.runescape.wiki/w/Night_beast"
7410,"Greater abyssal demon",342,"https://oldschool.runescape.wiki/w/Greater_abyssal_demon"
7416,"Obor",106,"https://oldschool.runescape.wiki/w/Obor"
7418,"Zamorak warrior",84,"https://oldschool.runescape.wiki/w/Zamorak_warrior#Level_84"
7419,"Zamorak warrior",85,"https://oldschool.runescape.wiki/w/Zamorak_warrior#Level_85"
7420,"Zamorak ranger",81,"https://oldschool.runescape.wiki/w/Zamorak_ranger#Level_81"
7421,"Zamorak ranger",82,"https://oldschool.runescape.wiki/w/Zamorak_ranger#Level_82"
7422,"Zamorak mage",84,"https://oldschool.runescape.wiki/w/Zamorak_mage#Level_84"
7423,"Zamorak mage",82,"https://oldschool.runescape.wiki/w/Zamorak_mage#Level_82"
7424,"Cave lizard",37,"https://oldschool.runescape.wiki/w/Cave_lizard"
7426,"Zamorak crafter",19,"https://oldschool.runescape.wiki/w/Zamorak_crafter"
7485,"Zombie",70,"https://oldschool.runescape.wiki/w/Zombie#Level_70"
7486,"Zombie",56,"https://oldschool.runescape.wiki/w/Zombie#Level_56"
7487,"Zombie",76,"https://oldschool.runescape.wiki/w/Zombie#Level_76"
7488,"Zombie",72,"https://oldschool.runescape.wiki/w/Zombie#Level_72"
7526,"Vanguard",0,"https://oldschool.runescape.wiki/w/Vanguard#Moving"
7527,"Vanguard",0,"https://oldschool.runescape.wiki/w/Vanguard#Melee_(Challenge_Mode)"
7528,"Vanguard",0,"https://oldschool.runescape.wiki/w/Vanguard#Ranged_(Challenge_Mode)"
7529,"Vanguard",0,"https://oldschool.runescape.wiki/w/Vanguard#Magic_(Challenge_Mode)"
7530,"Vespula",0,"https://oldschool.runescape.wiki/w/Vespula"
7541,"Tekton",0,"https://oldschool.runescape.wiki/w/Tekton#Normal"
7543,"Tekton (enraged)",0,"https://oldschool.runescape.wiki/w/Tekton#Enraged"
7544,"Tekton (enraged)",0,"https://oldschool.runescape.wiki/w/Tekton#Enraged_(Challenge_Mode)"
7545,"Tekton",0,"https://oldschool.runescape.wiki/w/Tekton#Normal_(Challenge_Mode)"
7548,"Scavenger beast",0,"https://oldschool.runescape.wiki/w/Scavenger_beast#Normal"
7549,"Scavenger beast",0,"https://oldschool.runescape.wiki/w/Scavenger_beast#Challenge_Mode"
7559,"Deathly ranger",0,"https://oldschool.runescape.wiki/w/Deathly_ranger"
7560,"Deathly mage",0,"https://oldschool.runescape.wiki/w/Deathly_mage"
7562,"Muttadile",0,"https://oldschool.runescape.wiki/w/Muttadile"
7566,"Vasa Nistirio",0,"https://oldschool.runescape.wiki/w/Vasa_Nistirio"
7573,"Lizardman shaman",0,"https://oldschool.runescape.wiki/w/Lizardman_shaman_(Chambers_of_Xeric)"
7584,"Ice demon",0,"https://oldschool.runescape.wiki/w/Ice_demon#Normal"
7585,"Ice demon",0,"https://oldschool.runescape.wiki/w/Ice_demon#Challenge_Mode"
7604,"Skeletal Mystic",0,"https://oldschool.runescape.wiki/w/Skeletal_Mystic"
7649,"Chaotic death spawn",215,"https://oldschool.runescape.wiki/w/Chaotic_death_spawn#Magic"
7679,"TzHaar-Ket",221,"https://oldschool.runescape.wiki/w/TzHaar-Ket#Level_221"
7706,"TzKal-Zuk",1400,"https://oldschool.runescape.wiki/w/TzKal-Zuk"
7792,"Long-tailed Wyvern",152,"https://oldschool.runescape.wiki/w/Long-tailed_Wyvern"
7793,"Taloned Wyvern",147,"https://oldschool.runescape.wiki/w/Taloned_Wyvern"
7794,"Spitting Wyvern",139,"https://oldschool.runescape.wiki/w/Spitting_Wyvern"
7795,"Ancient Wyvern",210,"https://oldschool.runescape.wiki/w/Ancient_Wyvern"
7796,"Lobstrosity",68,"https://oldschool.runescape.wiki/w/Lobstrosity"
7797,"Ancient Zygomite",109,"https://oldschool.runescape.wiki/w/Ancient_Zygomite"
7799,"Ammonite Crab",25,"https://oldschool.runescape.wiki/w/Ammonite_Crab"
7802,"Hoop Snake",19,"https://oldschool.runescape.wiki/w/Hoop_Snake"
7804,"Tar Monster",132,"https://oldschool.runescape.wiki/w/Tar_Monster"
7806,"Deranged archaeologist",276,"https://oldschool.runescape.wiki/w/Deranged_archaeologist"
7858,"Justiciar Zachariah",348,"https://oldschool.runescape.wiki/w/Justiciar_Zachariah"
7859,"Derwen",235,"https://oldschool.runescape.wiki/w/Derwen"
7860,"Porazdir",235,"https://oldschool.runescape.wiki/w/Porazdir"
7861,"Black dragon",247,"https://oldschool.runescape.wiki/w/Black_dragon#Level_247"
7864,"Ankou",98,"https://oldschool.runescape.wiki/w/Ankou#Level_98"
7865,"Lesser demon",94,"https://oldschool.runescape.wiki/w/Lesser_demon#Level_94_(Wilderness_Slayer_Cave)"
7868,"Green dragon",88,"https://oldschool.runescape.wiki/w/Green_dragon#Level_88"
7871,"Greater demon",104,"https://oldschool.runescape.wiki/w/Greater_demon#Level_104"
7874,"Black demon",188,"https://oldschool.runescape.wiki/w/Black_demon#Level_188"
7877,"Hellhound",136,"https://oldschool.runescape.wiki/w/Hellhound#Level_136"
7878,"Ice giant",67,"https://oldschool.runescape.wiki/w/Ice_giant#Level_67"
7881,"Revenant imp",7,"https://oldschool.runescape.wiki/w/Revenant_imp"
7916,"Thief",21,"https://oldschool.runescape.wiki/w/Thief#The_Warrens,_3"
7931,"Revenant goblin",15,"https://oldschool.runescape.wiki/w/Revenant_goblin"
7932,"Revenant pyrefiend",52,"https://oldschool.runescape.wiki/w/Revenant_pyrefiend"
7933,"Revenant hobgoblin",60,"https://oldschool.runescape.wiki/w/Revenant_hobgoblin"
7934,"Revenant cyclops",82,"https://oldschool.runescape.wiki/w/Revenant_cyclops"
